汉庭快捷酒店（上海火车站店） ,021-51016686,021-51016666
汉庭快捷酒店（上海虹口足球场一店） ,021-56305099,021-56308999
汉庭快捷酒店（上海虹桥吴中路新店） ,021-60833973,021-60833577
汉庭快捷酒店（上海嘉定叶城路店） ,021-69521676,021-69521677
汉庭快捷酒店（上海江宁路店） ,021-62275483,021-62274075、62274493
汉庭快捷酒店（上海市北工业园区店） ,021-56655681,021-56657000
汉庭快捷酒店（上海世博三林店） ,021-20230877,021-20230788
汉庭快捷酒店（上海松江泗泾店） ,021-60827208,021-67761118
汉庭快捷酒店（上海镇坪路店） ,021-62030650,021-61740808
汉庭快捷酒店（上海中山北路店） ,021-56529938,021-56098899
汉庭全季酒店（上海淮海路店） ,021-63283800,021-63288800
汉庭全季酒店（上海静安寺店） ,021-61907578,021-61907577
捷家宾馆（上海金桥店） ,021-50323265,021-50323235
捷家宾馆（上海世博园店） ,021-58458900,021-58457770
锦江之星（上海赤峰路店） ,021-65166976,021-65165222
锦江之星（上海奉贤南桥店） ,021-37199800,021-37199777
锦江之星（上海火车站店） ,021-56527886,021-56082266
锦江之星（上海恒隆广场店） ,021-52126258,021-52138811
锦江之星（上海沪太路店） ,021-56614278,021-56614880
锦江之星（上海闵行吴泾店） ,021-64528900,021-64528899
锦江之星（上海浦东惠南店） ,021-60891626,021-60891618
锦江之星（上海浦东南路塘桥店）（原南浦大桥店） ,021-50908605,021-58899977
锦江之星（上海外滩滨江店） ,021-61907550,021-60879889
吉泰连锁酒店（上海火车站南广场店） ,021-61673939,021-51001998
吉泰连锁酒店（上海沪太路长途汽车站店）（原火车站北广场店） ,021-56552261,021-66581888
吉泰连锁酒店（上海新天地店） ,021-53013055,021-53015360
景悦99客栈（上海江镇店） ,021-68781399,021-68783099
景悦99客栈（上海南桥店） ,021-50960821,021-58922799
金朝好梦商务酒店（上海长宁店） ,021-62513330,021-62518887
金朝好梦商务酒店（上海徐汇店） ,021-64278880,021-64275777、64417727
梅丽亚·晶商务酒店（上海世博店） ,021-50568397,021-68585088
莫泰168（上海安亭店） ,021-59560168-8010,021-59560168
莫泰168（上海安远路店） ,021-62323227,021-62322228
莫泰168（上海白丽生活广场店） ,021-36395570,021-36395558
莫泰168（上海昌平路店） ,021-52133332,021-52133331
莫泰168（上海东方国贸店） ,021-61397033 ,021-61397168
莫泰168（上海火车站店） ,021-63531170,021-63530308
莫泰168（上海金山朱泾店） ,021-37210666,021-37210168
莫泰168（上海闵行开发区北桥店） ,021-60732118,021-60732000
莫泰168（上海南外滩店）原（上海陆家浜路店） ,021-63770168-16,021-63770168
莫泰168（上海南站上师大店） ,021-34600006,021-34600999
莫泰168（上海南站上师大店） ,021-34600006,021-34600999
莫泰168（上海浦建路店） ,021-58898877,021-68730808
莫泰168（上海许昌路店） ,021-61672501,021-61399900
莫泰168（上海新场镇店） ,021-58170856,021-58170528
莫泰268（上海羽山路源深体育中心店） ,021-51790808,021-51790888
浦江之星（上海世博园店） ,021-58723199,021-68585611
千岛湖酒店（上海田林店） ,021-64838857,021-64361100
如家快捷酒店（上海大柏树店） ,021-55386433,021-55383377
如家快捷酒店（上海火车站北广场沪太路长途汽车站店） ,021-66115606,021-66112666
如家快捷酒店（上海火车站昌化路店） ,021-62669688,021-62660333
如家快捷酒店（上海虹桥世贸仙霞路店） ,021-51119988-1105,021-51119988
如家快捷酒店（上海陆家嘴东方路店） ,021-50396336,021-58739988
如家快捷酒店（上海鲁迅公园店） ,021-56968777,021-56961828、56962885
如家快捷酒店（上海中山公园长宁店）（原延安西路长宁店） ,021-52372700,021-52373939
如家快捷酒店（上海中山公园店） ,021-62527829,021-62110988
速8酒店（上海红房子店）（原东外滩店） ,021-65182999,021-65185757、65187979
速8酒店（上海虹桥机场北翟路店） ,021-62967785,021-62967782
速8酒店（上海金山城市沙滩店） ,021-37215658,021-37215898
速8酒店（上海五角场店） ,021-35091383,021-65502123、65502133
上海安悦酒店（叶家宅店） ,021-62990807,021-62766767
上海安泽宾馆 ,021-68306892-322,021-68306892-0
上海博鼎宾馆 ,021-26173786,021-51277556
上海宝江宾馆 ,021-51050099,021-51050000
上海宾家国际青年旅舍 ,021-58872293,021-58879801
上海博凌酒店 ,021-66368959,021-66398989
上海佰隆商务酒店 ,021-51627262,021-51627272
上海铂铼特时尚酒店（虹桥枢纽店） ,021-32230867,021-52180881
上海铂铼特时尚酒店（嘉定店） ,021-69523877,021-69523388
上海白厦宾馆  ,021-56660570,021-65405555
上海北士大酒店 ,021-63805265,021-63810510、63804710
上海百盛商务宾馆 ,021-55668528,021-55668889
上海博泰商务酒店 ,021-65309288,021-65309288
上海博相会宾馆 ,021-50131410,021-50594077、50131408
上海翠楠宾馆 ,021-56735119,021-51871666
上海春申江宾馆  ,021-63516512,021-63515710
上海楚天大酒店 ,021-56635658,021-56631333
上海朝泰精品酒店 ,021-51529799,021-51707999
上海超潇商务酒店 ,021-53931588,021-53931588
上海长盈商务酒店 ,021-51051898,021-51051888
上海长钰商务酒店 ,021-63853222,021-63859966
上海船长青年酒店（延安路店） ,021-33310001,021-33310000
上海大都市酒店  ,021-63229246,021-63226800
上海东方宾馆 ,021-63517381,021-63226188
上海迪康精品酒店 ,021-20904858,021-38770666
上海地铁东方旅馆 ,021-63189188-77719,021-63189060
上海枫蓝商务酒店 ,021-62565949,021-52280222
上海福兰特旅店 ,021-64968117,021-64968111
上海非同时尚酒店 ,021-34667996,021-37599777
上海福馨宾馆 ,021-56716998,021-56661585
上海福之家商务旅馆 ,021-68311221,021-68521655
上海古桐假日酒店 ,021-50795670,021-58956809
上海果乡度假村 ,021-57473776,021-57471006-8000
上海国信假日酒店 ,021-33312925,021-63020067
上海冠园宾馆 ,021-64513373,021-64518198
上海河滨缘宾馆 ,021-63648153,021-63645755
上海鸿骋商务宾馆 ,021-39270265,021-39270999
上海海港宾馆  ,021-62550151,021-62553553
上海汉皇宾馆 ,021-50337889,021-68567777、58332401
上海沪汉宾馆 ,021-62894819,021-62281898
上海海荷欧风酒店 ,021-66305858,021-66288811
上海黄金岛大酒店 ,021-63153696,021-63157789
上海红楼假日旅店 ,021-68915116,021-68918967
上海汉玛商务酒店 ,021-69787077,021-69788800
上海华茜宾馆 ,021-62419800,021-62342680、62418558
上海和泰商务酒店 ,021-62181155,021-62182666
上海海外宾馆 ,021-65509868,021-55238000
上海华信顿商务酒店 ,021-51682892,021-51682888
上海恒夏酒店 ,021-55217860,021-55217850
上海华勋客栈（江桥店） ,021-59112898,021-59112121
上海华勋客栈（梅园店） ,021-59922316,021-59534029
上海和艺酒店 ,021-54082586,021-34606033
上海惠寓时尚酒店 ,021-32551917,021-32551916
上海环洲宾馆 ,021-62773205-602,021-59659019
上海海之星假日酒店 ,021-63284515,021-63282222、63287070
上海钧创商务酒店 ,021-51670968,021-51670998
上海交大博学楼宾馆 ,021-62820055,021-62825500
上海君豪宾馆 ,021-68558266,021-58605850、68555598
上海晶汇宾馆 ,021-59207111,021-57792888
上海锦弘假日宾馆 ,021-60897301,021-60897300
上海经汇假日酒店 ,021-33312989,021-63261437
上海君航假日酒店 ,021-56115832,021-56102323
上海锦弘假日酒店 ,021-54804349,021-64808100
上海集集宾馆 ,021-65316338,021-65605758
上海捷家宾馆（浦东机场店） ,021-38683733,021-38683833、38683633
上海九久假日酒店 ,021-53833199,021-53835699、53836799
上海锦江中华村农家乐酒店 ,021-57399391,021-57398888-0
上海家利家商务宾馆 ,021-67743668,021-67830918
上海锦庐连锁旅店（北桥店） ,021-64909026,021-64909029
上海嘉乐悦活精品酒店 ,021-61732288,021-61732288
上海佳铭宾馆 ,021-65460980,021-65460920
上海吉侬宾馆 ,021-51347108,021-51347128
上海金麒麟酒店 ,021-20901159,021-68103589
上海家尚连锁宾馆（松江大学城店） ,021-37772557,021-37772557
上海居上连锁酒店 ,021-68008253,021-68008253
上海金山赢佳商务宾馆 ,021-67965059,021-67965059
上海佳庭酒店 ,021-51259466,021-51680202-8000
上海嘉怡宾馆 ,021-62661209,021-62663625
上海菊苑宾馆  ,021-69539068,021-69539111
上海景韵商务酒店 ,021-67619555-8061,021-67619555
上海加一商务酒店 ,021-58598311,021-58599898
上海凯恩宾馆 ,021-63293828,021-63293330
上海考拉花园旅舍 ,021-56718130,021-56711038
上海康荣商务宾馆 ,021-51749999,021-51746666
上海凯轩宾馆 ,021-63098983,021-63259988、63098983
上海凯越宾馆 ,021-51380280,021-51337373
上海客阳旅馆 ,021-54994587,021-54993880
上海莱博商务宾馆 ,021-58380196,021-68383860
上海蓝波万松江精品酒店 ,021-57609057,021-57609067
上海联储幸福酒店 ,021-56402299,021-56883999
上海黎迪饭店 ,021-53079378,021-53076860
上海绿地公馆 ,021-52611255,021-62382277
上海林顿商务酒店 ,021-51337768,021-51337766
上海丽豪国际大酒店 ,021-68969975,021-68969666
上海龙家快捷酒店 ,021-58160055,021-68160099
上海利爵商务酒店 ,021-38010222,021-38010101
上海联茂宾馆 ,021-53963026,021-53963811
上海蓝舍快捷酒店 ,021-68785718,021-68785788
上海老陕客栈 ,021-63730274,021-63288680
上海莲塘月色连锁旅馆 ,021-68393786,021-68396768
上海龙馨宾馆 ,021-60936587,021-60936588
上海龙宇宾馆 ,021-57936868,021-57959090
上海绿洲大酒店 ,021-50865582,021-50862820
上海美都大酒店 ,021-37527676,021-37527575
上海曼哈顿金陵酒店 ,021-63280236,021-63286211
上海麦居宾馆 ,021-50135996,021-50135997
上海美佳林天春大酒店 ,021-68731110,021-51097878
上海梦家湾商务酒店 ,021-58166828,021-58166829、58166828
上海美天宾馆 ,021-58755400,021-60893819、60893818-0
上海麦新格商务酒店 ,021-20901159,021-20901189、20901159
上海美宇宾馆（延安路店） ,021-62409433,021-62521312、62409700
上海铭阳大酒店 ,021-51527768,021-51527777
上海宁盛假日酒店 ,021-62114443,021-62114443
上海南馨园酒店  ,021-56961180,021-65400331
上海能泽宾馆 ,021-66298881,021-66531999
上海欧曼莱顿酒店 ,021-63569768,021-63098686
上海沛尔之星旅馆 ,021-50389719-8888,021-50389719
上海青瓷主题酒店 ,021-33762319,021-33762319
上海仁泰便捷酒店 ,021-58312210,021-58312210
上海上泵旅馆 ,021-54701733,021-54719505
上海申春宾馆 ,021-68782735,021-68782735
上海上广电假日酒店 ,021-64176359,021-51698911
上海石库门假日酒店 ,021-54499075,021-54499177
上海思慕精品酒店 ,021-35323781,021-65350953
上海思瑞好酒店 ,021-36391102,021-66306877
上海上外宾馆  ,021-65448106,021-65318882
上海三源大酒店 ,021-52940274,021-52943358
上海盛有盛大酒店 ,021-51511501,021-51511500
上海申之春宾馆 ,021-56561028,021-56561028
上海同济大学干训楼 ,021-65980206,021-65980858
上海天利宾馆 ,021-63523887,021-63523632
上海同乐宾馆 ,021-58876339,021-51876339
上海铁路大厦 ,021-51017950,021-51235566
上海太阳岛138客房 ,021-62552575,021-62552117、62170018
上海我的驿家客栈 ,021-34661298,021-33581188
上海万里路国际青年酒店 ,021-52916823,021-52905577
上海瓦伦西酒店 ,021-66863566,021-66863399
上海伟泰宾馆 ,021-58738885,021-58738887
上海卫武宾馆 ,021-58277875,021-58277877
上海旺武宾馆 ,021-56688973,021-51033666
上海兴臣好泰宾馆 ,021-50936259,021-50936259、50936195
上海欣都商务宾馆 ,021-33811583,021-33811585
上海幸福及第酒店 ,021-61313318,021-61313318
上海鑫开源商务酒店 ,021-58817366,021-58816698
上海新浪假日酒店（原多啦多商务酒店） ,021-68392751,021-68396999
上海新念商务酒店 ,021-51352858-8800,021-51352858
上海星尚假日宾馆 ,021-52285198,021-52285198
上海新时空光力国际公寓酒店 ,021-52730071,021-52730072
上海新时空徽苑酒店公寓 ,021-52731217,021-52731622
上海星田宾馆 ,021-58238299-103,021-58238299
上海辛田大酒店 ,021-60820299,021-60820288
上海欣星快捷酒店 ,021-51581979,021-51502000
上海新宇宾馆 ,021-63561666-8002,021-63561666
上海新越宾馆 ,021-50592232,021-50597498、50597499
上海香怡宾馆 ,021-50116337,021-50903578
上海炫烨旅馆 ,021-58017209,021-51036303
上海星月假日酒店 ,021-54110639,021-54110700
上海轩逸商务宾馆 ,021-39133033,021-39139099
上海星悦商务酒店 ,021-58930166,021-58931755
上海裕邦宾馆 ,021-37696990,021-37696990
上海雅冠商务酒店 ,021-66313993,021-66310022 /66311080
上海甬港之星商务宾馆 ,021-50386008,021-50386008
上海宇航宾馆 ,021-63573358,021-63575700
上海怡居宾馆 ,021-56600298,021-56600298
上海优家旅店 ,021-64277831,021-64410808、54891316、54891310
上海永嘉商务宾馆 ,021-64665106,021-64667179
上海悦家商务酒店 ,021-64083000,021-64082999
上海愉快宾馆 ,021-67198199,021-67198199
上海月亮湖度假村 ,021-59337281-0,021-59337212
上海雁南阁商旅酒店 ,021-33766133,021-33665999 
上海永晟宾馆 ,021-50881831-4001,021-50881830
上海宇瀛度假村 ,021-55395822,021-59444976
上海雅珠大酒店 ,021-63598177,021-63598176、63598177
上海珍贝饭店 ,021-63214111,021-63233616
上海镇昌宾馆 ,021-50751370,021-50751370
上海中华菁英公寓式酒店 ,021-31335185,021-31335188
上海中锦大酒店 ,021-50913071,021-68929688、68929990
上海樽轩商务酒店 ,021-62967775,021-62968777
上海自由港时尚酒店 ,021-33877126-8,021-33877115
上海众奕酒店 ,021-62739996,021-62738788
天雅村大酒店（上海长桥店） ,021-54358791,021-54367799
星墅99旅店（上海松江大学城店） ,021-55125808,021-37012038
云顶之星（上海虹口店） ,021-55097218,021-65360077
雍和宾馆（上海南外滩店）  ,021-63088138,021-63087720
驿亭6+e酒店（上海浦东大道店） ,021-61941020,021-61601806
众庭快捷连锁酒店（上海金高路店） ,021-50180555,021-50180666
子鱼居酒店（上海外滩店） ,021-63610430,021-63610430
上海中芬宾馆 ,021-58762188,021-51698988、58765688
上海明悦大酒店 ,021-68558888,021-50933333
上海斯格威铂尔曼大酒店 ,021-53010000,021-33189988
上海天禧嘉福璞缇客酒店 ,021-34059896,021-34059898
上海正地豪生大酒店 ,021-20218777,021-20218888
上海柏华丽豪华公寓 ,021-62510000,021-62132222
上海恒福新天地酒店 ,021-64989266,021-64986699
上海虹梅嘉廷酒店 ,021-61271119,021-61271111
上海君丽大酒店  ,021-22161991,021-22161888
上海浦东新国际博览中心星程酒店 ,021-60897730,021-60897718
上海古北湾大酒店 ,021-62958500,021-52574888
上海龙柏饭店 ,021-62681878,021-62688868
上海银河宾馆  ,021-62750039,021-62755888
雅斯酒店连锁（上海森晟世洋酒店公寓） ,021-54224811,021-54220222
美卡商务酒店（上海宜山路店） ,021-34627983,021-34627111
上海碧悦城市酒店 ,021-20326699,021-20326666
上海博雅酒店 ,021-61621169,021-61621168
上海豪生棕榈滩大酒店 ,021-57120778,021-57121777
上海金山海鸥大厦 ,021-57282200,021-37991888
上海复旦皇冠假日酒店  ,021-55529990,021-55529999
上海明捷万丽酒店 ,021-22195770,021-22195888
上海明天广场JW万豪酒店  ,021-63755565,021-53594969
上海明天广场万豪行政公寓 ,021-63755564,021-53594969
上海南新雅大酒店  ,021-63506666,021-63500000
上海璞邸精品酒店 ,021-51585888-168,021-51585888
上海浦东喜来登由由酒店 ,021-50892100,021-50899999
上海浦西洲际酒店 ,021-63535666,021-52539999
上海绅公馆 ,021-52569972,021-52569977
上海世纪皇冠假日酒店  ,021-51909200  ,021-51908888
上海世茂皇家艾美酒店  ,021-63613388,021-33189999
上海思南公馆酒店 ,021-34019996,021-34019998
上海唐朝酒店 ,021-59506666,021-39586666
上海万豪虹桥大酒店  ,021-62376222,021-62376000
上海新发展亚太万豪酒店 ,021-22156000,021-22156666
上海徐汇国际行政公寓 ,021-3398 8889,021-3398 8888
上海新梅万豪行政公寓 ,021-28998866,021-28998888
上海新世界丽笙大酒店  ,021-51522977,021-63599999
上海扬子江万丽大酒店  ,021-62750750,021-62750000
上海证大丽笙酒店 ,021-51300030,021-51300000
上海朱家角皇家金煦花园酒店 ,021-39233338,021-39233333
上海紫金山大酒店  ,021-68868800,021-68868888
江苏饭店  ,021-62052223,021-62051888
上海贝尔特酒店 ,021-62527366,021-62521111、62408888
上海Casa Serena巴越风酒店 ,021-33080181,021-53821600
上海臣苑大酒店 ,021-51266611,021-51266666
上海东方航空宾馆 ,021-52914004,021-52906688
上海东方绿舟宾馆 ,021-39200888*5529,021-39200888
上海东湖宾馆  ,021-64157759,021-64158158
上海德宏酒店公寓 ,021-58553686,021-58555566
上海得丘花园酒店 ,021-54428118,021-54426629
上海大众国际会议中心 ,021-37786361,021-57795555
上海福泰国际商务酒店 ,021-62081006,021-62082323
上海广发大厦酒店公寓 ,021-63901986,021-63901931
上海豪德万源大酒店（原上海邦臣万源大酒店） ,021-58780878,021-58788000
上海行家服务公寓 ,021-50890707,021-50890303
上海华美达新园酒店 ,021-64955445,021-54649999
上海华纳风格大酒店 ,021-64065000,021-61205666
上海华纳时尚酒店 ,021-64065000,021-61205666
上海海鸥饭店  ,021-63241263,021-63251500
上海虹桥衡园服务式公寓 ,021-64025138,021-64020345
上海寰鑫富贵天地大酒店  ,021-59155599、59152929,021-59151188-2126
上海金钵华美达广场酒店 ,021-33786566,021-68659888
上海锦荣国际大酒店  ,021-51156505,021-56651888
上海高安公馆酒店 ,021-54669090,021-54661666
上海吉祥酒店 ,021-34312929,021-34312828
上海锦雪苑酒店 ,021-65490666,021-81872600/81872700
上海景缘国际酒店 ,021-51302366,021-51302333
上海嘉正国际安内吉酒店 ,021-39582222,021-39581111
上海龙东商务酒店 ,021-68792988,021-58969966
上海绿地万怡酒店 ,021-39916819,021-39916888
上海临港大酒店  ,021-68082818,021-58081888
上海临港豪生国际酒店  ,021-38286666,021-38288888
上海领尚国际酒店公寓 ,021-62197967,021-62087666
上海龙通商旅酒店 ,021-62905635,021-54866099
上海浦东盛高假日酒店 ,021-38291611,021-38291888
上海浦江世博家园酒店公寓 ,021-34505331,021-34503450
上海青青大酒店 ,021-57677388,021-37678005
上海青松城大酒店  ,021-64431800,021-64433888
上海瑞金宾馆太原别墅 ,021-64712618,021-64716688
上海世博东座酒店公寓 ,021-58392383,021-68679999
汉庭全季酒店（上海田林店） ,021-60740505,021-60740333-0
汉庭全季酒店（上海徐家汇店）（原徐家汇中心店） ,021-60823666,021-60823000
汉庭全季酒店（上海新天地店） ,021-58325096-8008,021-60932229
莫泰168（上海上南路店） ,021-68526116,021-58421100
上海艾卡时尚酒店 ,021-32530288,021-32530187
上海芭比伦大酒店 ,021-32366995,021-36326996
上海宝岛度假村  ,021-59339267,021-59339898
上海八方大酒店  ,021-58527522,021-58527511
上海宝丰联大酒店  ,021-65443593,021-55589988
上海奔捷比酒店（原圣榕兰酒店公寓） ,021-64012631,021-64018989
上海长航美林阁大酒店  ,021-58353222,021-58355555
上海川沙宾馆 ,021-58921758,021-58981971、58902842
上海东方绿舟别墅酒店 ,021-59233355,021-59233000
上海东方绿舟度假村  ,021-59233180,021-59233168
上海东方世纪宾馆 ,021-52068501,021-52065588
上海东海宾馆  ,021-51385128,021-51385138
上海东航观光景悦度假村 ,021-58593294,021-58590058
上海东航之星红门假日酒店 ,021-55232281,021-65382288
上海东平商务宾馆 ,021-59681905,021-59681777
上海甸园宾馆 ,021-35129890,021-35129898
上海东亚体育宾馆 ,021-64384528,021-64385200
上海大亚湾商务酒店 ,021-54427999,021-54426999
上海大众空港宾馆 ,021-68852526,021-38799999
上海复旦燕园宾馆 ,021-65643541,021-65115121
上海凤凰大酒店  ,021-60951584,021-60951588
上海泛洋酒店  ,021-32204567*849,021-32204567、52527999
上海港鸿大酒店  ,021-62854143,021-61951666
上海光辉岁月大酒店 ,021-58751059,021-58705558
上海国际丽都公馆酒店式服务公寓 ,021-62486778,021-62481125
上海国韵酒店 ,021-64615765,021-54797999
上海海潮大酒店 ,021-57120983,021-57127278
上海虹港大酒店  ,021-62681030,021-62681008、62681019
上海沪华国际大酒店 ,021-64987208,021-61268299
上海华晶宾馆  ,021-65709885,021-65189988
上海海阔天空大酒店 ,021-53079966,021-53078888
上海皇龙宾馆 ,021-67831278,021-67830808
上海华茂宾馆  ,021-62680277,021-62682266
上海航天大厦  ,021-64829122,021-61131800
上海华庭嘉纳商务连锁酒店 ,021-67825238,021-67799988
上海华夏宾馆  ,021-64333724,021-64360100
上海华勋假日连锁旅馆 ,021-59910658,021-69987298
上海航友宾馆  ,021-62689372,021-62689999
上海虹叶酒店  ,021-56713030,021-56718800
上海金辰大酒店  ,021-64330566,021-64717000
上海嘉富丽花园俱乐部 ,021-67631122,021-67631100
上海金富门酒店  ,021-56123865,021-56116666
上海九宫宾馆 ,021-64929898,021-64928866
上海建工锦江大酒店  ,021-64722827,021-64155688
上海锦江白玉兰宾馆  ,021-65979499,021-65986888
上海金明大酒店  ,021-52759708,021-52781888
上海金沙江路站宜必思酒店 ,021-52715300,021-52715000
上海今唐城商务旅馆 ,021-60875771,021-51922628
上海金庭庄园酒店 ,021-52204406,021-52186161
上海嘉煜宾馆 ,021-64039136,021-64180099
上海金燕大厦  ,021-54152582,021-54150000、54151597
上海甲辕璞缇客精品大酒店 ,021-61236698,021-61236699
上海凯博休闲农庄 ,021-59716077,021-59710077
上海凯仕摩世纪时空酒店式服务公寓 ,021-62486778,021-62480615
上海客堂间精品酒店 ,021-64669982,021-54669335
上海客至快捷酒店 ,021-50932108,021-50930088-8888
上海老饭店  ,021-63556284,021-63552403
上海利嘉宾馆 ,021-62598585,021-62298855
上海兰笋山庄  ,021-57655278,021-57651170
上海曼哈顿（外滩）商务酒店 ,021-63214388,021-68888123
上海美龙大酒店 ,021-59963388,021-39967777
上海梅陇绿地智选假日酒店（原梅陇绿地快捷假日酒店） ,021-33580382,021-33581616
上海名人苑宾馆  ,021-58334858,021-58852988
上海明珠大饭店  ,021-64718696,021-64310880
上海南华亭酒店  ,021-64390322,021-64391818
上海南华苑度假村  ,021-59794252,021-59794100
上海南园宾馆 ,021-58000747,021-58022222、58001573
上海浦东会展大酒店 ,021-50948258,021-50898888
上海青浦宾馆  ,021-59850615,021-59850688
上海庆余宾馆 ,021-64332878,021-64337788
上海世安海昇大酒店  ,021-57282222,021-57282828
上海三湘大厦  ,021-62758356,021-62752468
上海商悦青年会大酒店 ,021-63261627,021-33059999
上海桃城度假村  ,021-58003428,021-58003158
上海天鹅湖商务俱乐部 ,021-64652282,021-64652282
上海同济迎宾馆（原同济大学专家服务中心）  ,021-65023377,021-65016969
上海田林宾馆  ,021-64700824,021-64367070
上海吴宫大酒店  ,021-63282820,021-63260303
上海外高桥宜必思酒店 ,021-50619779,021-50619777
上海新城饭店  ,021-63217365,021-63213030
上海兴华宾馆  ,021-62110203,021-62260123
上海新惠宾馆 ,021-64383208,021-64566330
上海新虹桥智选假日酒店（原新虹桥快捷假日酒店） ,021-39281158,021-39766666
上海徐家汇速8酒店 ,021-54231008,021-34239888
上海新纪元大酒店 ,021-64827628,021-64826700
上海新鹭大酒店 ,021-59566485,021-59560888
上海新民大酒店  ,021-56081166,021-56081188
上海新奇士国际酒店 ,021-64299880,021-64299880
上海新世纪酒店公寓 ,021-61329784,021-63688555
上海协通大酒店  ,021-59599337,021-59595858
上海新西湖精品酒店 ,021-54655005,021-54655157、54655107
上海新苑宾馆  ,021-62423256,021-62426688
上海新业大酒店 ,021-59589986,021-59587777
上海一百假日酒店 ,021-65953093,021-65951818-8/2103
上海云都温泉商务酒店 ,021-64200398,021-64217878
上海云峰大饭店  ,021-62552095,021-62550500
上海银发大酒店  ,021-62561901,021-62556600
上海逸风商务酒店 ,021-52818080,021-52800808
上海雍和宾馆（顾戴路店） ,021-34223855,021-34226000
上海云江商务酒店 ,021-67748007,021-67748000-9
上海阳坤华府国际酒店 ,021-57688708,021-57688999
上海雅庭商务酒店 ,021-59917788,021-59917799
上海豫园宜必思酒店 ,021-33662898,021-33662868
上海燕子花苑酒店 ,021-69991166,021-69992888
上海中福大酒店  ,021-63601110,021-53594900
上海紫藤宾馆  ,021-64301881,021-64301888
上海忠心大酒店 ,021-59506077,021-59503456
坦福商务酒店（上海春上雪店） ,021-54830465,021-54831799
薇爱精品时尚酒店（上海吴中路店） ,021-34308359,021-54225199
维也纳酒店（上海陆家嘴店） ,021-20332388,021-20332399 
雅约臻品酒店（上海锦树店） ,021-64144279,021-64148661
雅约臻品酒店（上海西藏北路店） ,021-36398010,021-36398008
24K国际连锁酒店（上海南京东路步行街店） ,021-51503506,021-51503588
6+e酒店连锁（上海东方路店）（原威伦酒店东方路店） ,021-50909500,021-50908888、50904490
99旅馆连锁（上海曹安大市场店） ,021-39003601,021-39003519 
99旅馆连锁（上海沪太路店） ,021-61072185,021-61072199 
99旅馆连锁（上海松江人民北路店） ,021-57720799,021-57817699
99旅馆连锁（上海周家嘴路店） ,021-35321955,021-35321966
a8酒店（上海白云店） ,021-52668699,021-62542886
a8酒店（上海七宝店） ,021-64598887,021-64598887
爱久连锁旅店（上海五角场店） ,021-51670600,021-51670678
奥凯（OK）酒店（上海五角场店） ,021-61239810,021-61239898
布丁酒店（上海北外滩店） ,021-63930512,021-63930088
布丁酒店（上海复旦店） ,021-55898200,021-65559918、65543118
布丁酒店（上海沪太路店） ,021-66101020,021-66100066
布丁酒店（上海世博南浦大桥店） ,021-58398803,021-58398802
宝隆居家酒店（上海罗泾店） ,021-33850822,021-33851188
宝隆居家酒店（上海牡丹江店） ,021-66788993,021-66785553
宝隆居家旅店（上海友谊店） ,021-56603940,021-56603939
宝隆居家旅店（上海中山店） ,021-51007121,021-56095511
佰圆宾馆（上海江浦店） ,021-55955929,021-55955929
城市之家酒店（上海真南路店） ,021-51202233,021-51202226、51202228
枫叶速8酒店（上海南站店） ,021-51507800,021-51507888-8101(8100)
枫叶速8酒店（上海新国际博览中心店） ,021-50280087,021-50281833
富驿商旅酒店（上海金沙江路店） ,021-51200707,021-51085888
富驿时尚酒店（上海南京东路店）（原外滩店） ,021-63215785,021-61508800
格林豪泰（上海打浦店） ,021-51527066,021-51527070
格林豪泰（上海共康店） ,021-56482779,021-56480099
格林豪泰（上海虹桥机场二店） ,021-54761306,021-64491313
格林豪泰（上海静安石门二路店） ,021-62173258,021-61025398
格林豪泰（上海金桥佳林快捷酒店） ,021-38729992,021-38729997
格林豪泰（上海九亭大街店） ,021-57635721,021-37701122
格林豪泰（上海闵行江川路店） ,021-51560111,021-51560101
格林豪泰（上海浦东浦三路店） ,021-50102898,021-50102666
格林豪泰（上海七宝店） ,021-64618479,021-64780088
格林豪泰（上海曲阳店） ,021-65171622,021-65429777
格林豪泰（上海师泽园宾馆） ,021-65467546,021-65466008
格林豪泰（上海通南路店） ,021-60832387,021-60832388
格林豪泰（上海外滩国际客运中心店） ,021-51277810,021-51277818-0
格林豪泰（上海新城地铁站店） ,021-67732469,021-67732088
格林豪泰（上海徐浦大桥店） ,021-51500826,021-51500618
格林联盟（上海豫园店） ,021-63306198,021-63309918
格林豪泰（上海肇嘉浜路店） ,021-64739666,021-64722666
格林豪泰（上海张江店） ,021-50799973,021-50799800
格林豪泰（上海中山南路店） ,021-63167978,021-63167979
格林联盟（上海今缘宝店） ,021-54300808,021-51089088
回家酒店公寓（上海外滩店） ,021-60853165,021-52728609
回家酒店公寓（上海中山公园店） ,021-60853165,021-52728609
海上小喔（上海陆家嘴店） ,021-58402395,021-58877890
汉庭海友客栈（上海虹口足球场店） ,021-61736100,021-61736099
汉庭海友客栈（上海静安寺店） ,021-61907568,021-61907566
汉庭海友客栈（上海新天地店） ,021-60932556,021-60932223
汉庭酒店（上海南京西路店） ,021-62679307,021-62671155
汉庭酒店（上海陕西南路店） ,021-54656833,021-54656633
汉庭酒店（上海莘庄店） ,021-34099293,021-64980555
汉庭快捷酒店（上海八佰伴店） ,021-61683056,021-61683058
汉庭快捷酒店（上海北外滩店） ,021-61732628,021-61732626
