如家快捷酒店（杭州艮山西路店） ,0571-86955500,0571-86999699
如家快捷酒店（杭州艮山西路东店） ,0571-86991333,0571-86511818
如家快捷酒店（杭州湖滨浣纱路店） ,0571-87069222,0571-87060222
如家快捷酒店（杭州火车城站店） ,0571-87812111,0571-87275888
如家快捷酒店（杭州火车城站望江门店） ,0571-88800990,0571-88806363
如家快捷酒店（杭州河坊街鼓楼店） ,0571-28185332,0571-28185333
如家快捷酒店（杭州湖墅南路店） ,0571-88057161,0571-88350111
如家快捷酒店（杭州湖墅南路信义坊店） ,0571-89980055,0571-88380505
如家快捷酒店（杭州莫干山路店） ,0571-28908168,0571-28803333
如家快捷酒店（杭州庆春门大学路店） ,0571-87833577,0571-87833599
如家快捷酒店（杭州汽车南站店） ,0571-86808354,0571-28891188
如家快捷酒店（杭州汽车西站西溪湿地店） ,0571-87161527,0571-87161528
如家快捷酒店（杭州秋涛路店） ,0571-86035708,0571-86032888
如家快捷酒店（杭州天目山路西溪店） ,0571-85029222,0571-87989222
如家快捷酒店（杭州武林广场店） ,0571-85381818,0571-85383333
如家快捷酒店（杭州武林广场延安路店） ,0571-28022795,0571-28022777
如家快捷酒店（杭州吴山广场河坊街店） ,0571-87817268,0571-87817288
如家快捷酒店（杭州文一路翠苑店） ,0571-87037099,0571-87080699
如家快捷酒店（杭州文一路店） ,0571-28025151,0571-28021818
如家快捷酒店（杭州西湖保俶路店） ,0571-56075080,0571-56075858
如家快捷酒店（杭州西湖店） ,0571-87218168,0571-28926788
如家快捷酒店（杭州西湖大道店） ,0571-87805655,0571-87836388
如家快捷酒店（杭州西湖断桥店） ,0571-88808750,0571-88066663
如家快捷酒店（杭州西湖庆春路店） ,0571-87080011,0571-86912580
如家快捷酒店（杭州下沙店） ,0571-86910011,0571-86910022
如家快捷酒店（杭州萧山汽车站店） ,0571-82737999,0571-82702111
如家快捷酒店（杭州萧山市心北路店） ,0571-83786111,0571-82707888
如家快捷酒店（杭州萧山市心广场店） ,0571-82637588,0571-82637988
如家快捷酒店（杭州萧山市心南路店） ,0571-82658123,0571-82677988
如家快捷酒店（杭州萧山通惠路店） ,0571-82381999,0571-82778888
速8酒店（杭州庆春路店）（原梦燕酒店） ,0571-81606855,0571-87835666
速8酒店（杭州文一西路店） ,0571-28291688,0571-28922888
速8酒店（杭州休博园店）(原杭州滨康速8酒店（杭州火车南站）) ,0571-28185595,0571-28182288
速8酒店（杭州浙大店） ,0571-56896789,0571-56893888
尚代快捷酒店（杭州钱江一桥店） ,0571-87773350,0571-56699777
尚代快捷酒店（杭州现代印象广场店） ,0571-87773350,0571-56695777
万好万家快捷酒店（杭州古墩路3号店） ,0571-56077818,0571-56075788
万好万家快捷酒店（杭州转塘店） ,0571-87885887,0571-87885888
万凯连锁旅店（杭州湖滨店） ,0571-86825055,0571-86825088、86825099
五洋客栈（杭州御街店） ,0571-86827688,0571-86827666
星程安腾酒店庆春路 ,0571-58106996,0571-58106999
西湖之春假日酒店（杭州潮王店） ,0571-88381099-3688,0571-88381099
约克酒店连锁（杭州城站店） ,0571-87036276,0571-87062000、87913057
约克酒店连锁（杭州良渚店） ,0571-89015778,0571-89015777
约克酒店连锁（杭州铭雅苑店） ,0571-89006998,0571-89006998
约克酒店连锁（杭州天苑店） ,0571-85028781,0571-87759888
约克酒店连锁（杭州下沙店） ,0571-87852369,0571-87399739
约克酒店连锁（杭州西兴店） ,0571-87569555,0571-87776188
怡莱连锁酒店（杭州文三店） ,0571-88816222,0571-88816333、0571-88816588
怡莱连锁酒店（杭州萧山店） ,0571-83882838,0571-83882888
浙江假日之星酒店（杭州信义坊店） ,0571-88006668,0571-88006666
浙江建设饭店 ,0571-28035235,0571-28035188、28035177
杭州汇金商务酒店 ,0571-83862999,0571-83862888
杭州德舒商务酒店 ,0571-56391010,0571-56391133
绿城·杭州玫瑰园度假酒店 ,0571-87667117,0571-87667188
万好万家快捷酒店（杭州西溪店） ,0571-87770621,0571-87770888
杭州香格里拉饭店 ,0571-87073545,0571-87977951
杭州星程景上酒店 ,0571-28116186,0571-28069000
杭州豪居快捷酒店 ,0571-86822188,0571-86822588
杭州百瑞运河大饭店 ,0571-88129999,0571-88126666
杭州缶庐山庄 ,0571-86315677,0571-86315700
杭州歌德大酒店  ,0571-87188899,0571-87188888
杭州西溪喜来登度假酒店 ,0571-85002666,0571-85002222
杭州紫金港国际饭店 ,0571-89977008,0571-89710000
杭州西湖国宾馆  ,0571-87972348,0571-87979889
杭州大华饭店  ,0571-87061770,0571-87181888
杭州东茂宾馆（原杭州戴斯大酒店） ,0571-86041205,0571-86028700
杭州凤都假日酒店 ,0571-88628880,0571-88628888
杭州皇冠大酒店  ,0571-86452288,0571-86458888
杭州海景大酒店 ,0571-86452222,0571-86457888
杭州海外海纳川大酒店 ,0571-85007656,0571-88173333
杭州海外海西溪宾馆 ,0571-85243389,0571-85226888
杭州郡富国际大酒店 ,0571-86419666,0571-86402888
杭州君湖国际大酒店 ,0571-89288289,0571-89288288
杭州九里松首席会馆 ,0571-86809996,0571-87788599
杭州金溪山庄  ,0571-87980888,0571-87992288
杭州凯恩大酒店（原凯恩戴斯大酒店） ,0571-28069999,0571-28068888
杭州领尚臻品酒店 ,0571-87332668,0571-86576888
杭州柳莺宾馆 ,0571-87061778,0571-87080188
杭州茉莉花国际大酒店 ,0571-28139116,0571-28838888
杭州太虚湖假日酒店  ,0571-82336322,0571-82336868
杭州文汇大酒店 ,0571-86879668,0571-86879666
杭州新开元大酒店 ,0571-87020205,0571-87022222
杭州萧山蓝天宾馆 ,0571-827150209,0571-82887788
杭州新新饭店 ,0571-87053263,0571-87660000
浙江东方大酒店 ,0571-87790111,0571-87366666
浙江嘉海大酒店 ,0571-86666999,0571-86666888
格林豪泰（杭州西湖大道店） ,0571-87813111,0571-87838666
杭州爱啡尔商务酒店 ,0571-88801997,0571-88219999
杭州百合花饭店  ,0571-87991166,0571-87991188
杭州鼎红假日酒店（西湖断桥店） ,0571-85216935,0571-85119998
杭州德嘉精致酒店 ,0571-22913688,0571-22828888
杭州富尔特商务酒店（滨江店） ,0571-87111688,0571-89891111
杭州港信酒店 ,0571-86167888,0571-89027777
杭州环岛宾馆 ,0571-85160020,0571-85068666
杭州宏大宾馆 ,0571-85155338,0571-85868888
杭州和平饭店 ,0571-85190707,0571-85461888
杭州华洋宾馆  ,0571-85124241,0571-85121968
杭州金川宾馆  ,0571-86992117,0571-86996999
杭州江城荣华大酒店 ,0571-28992538,0571-28028818
杭州嘉登商务酒店 ,0571-26231515,0571-26238888、26231501、26231662
杭州锦华苑宾馆 ,0571-88233298,0571-88233288
杭州锦麟宾馆  ,0571-87913907,0571-87556188
杭州佳诺酒店（西城店）（原西溪湿地店） ,0571-28137223,0571-28807777
杭州快城酒店（原杭州萧山开元城市酒店）  ,0571-82625217,0571-82628888
杭州卡地亚大酒店 ,0571-88960333,0571-88001300、88001301
杭州坤元松廷假日酒店 ,0571-86076697,0571-56855518、56856627
杭州林泉山庄 ,0571-86591919,0571-86591616
杭州朗诗假日酒店 ,0571-87292111,0571-87297999、87341990
杭州茉莉花大酒店 ,0571-85831916,0571-85089999
杭州梅竺度假村  ,0571-87098616,0571-86778688
杭州瑞都嘉里酒店（原锐思特嘉里酒店） ,0571-88039555,0571-88334888
杭州瑞嘉酒店 ,0571-28131188,0571-28958999
杭州天豪大酒店  ,0571-86042230,0571-86477777
杭州天籁假日酒店 ,0571-85301398,0571-28866888
杭州天清城市酒店 ,0571-87886828,0571-87886818
杭州外海商厦外海宾馆 ,0571-86027985,0571-86026688
杭州吴山酩楼大酒店 ,0571-87687921,0571-56191666
杭州喜加乐商务酒店 ,0571-57575778,0571-57576888
杭州鑫瓯大酒店 ,0571-86910578,0571-86830088
杭州下沙宜必思酒店 ,0571-86845556,0571-86845555
杭州鑫旺阁大酒店 ,0571-86696307,0571-58586888
杭州新西莱大酒店 ,0571-28031268,0571-28026777、28031231
杭州喜盈盈宾馆 ,0571-86583938,0571-86088988
杭州易构商务酒店 ,0571-88178098,0571-88069999
杭州玉泉饭店 ,0571-87993340,0571-87982678
杭州银星饭店 ,0571-88268017,0571-88268000
杭州圆正·灵峰山庄  ,0571-87952813,0571-87971456
杭州浙江大学科技园国际交流中心（酒店） ,0571-28926881,0571-28926888
杭州中瑞大厦酒店 ,0571-87911911,0571-87916688
迦得风尚连锁酒店（杭州秋涛店） ,0571-28860617,0571-28889518
浙江国力大酒店 ,0571-85023388,0571-85021188
浙江省工商行政管理干部培训中心（金汇大厦） ,0571-88385431,0571-88389898
浙江汇宇华鑫大酒店 ,0571-83877728,0571-82818888
浙江文源宾馆  ,0571-85377788,0571-85377788
99我的客栈（杭州店） ,0571-86523800,0571-56111222
布丁酒店（杭州鼓楼店） ,0571-86590350,0571-86063288
布丁酒店（杭州河坊街店） ,0571-87167658,0571-87167678
布丁酒店（杭州黄姑山路店） ,0571-56775858,0571-56026868
布丁酒店（杭州南宋御街店） ,0571-87886318,0571-87886308
布丁酒店（杭州庆春路店） ,0571-88068796,0571-88068256
布丁酒店（杭州沈半路大学城店） ,0571-88025567,0571-88281919
布丁酒店（杭州文晖大桥店） ,0571-86454709,0571-86451098
布丁酒店（杭州武林门店） ,0571-88829371,0571-88068882
布丁酒店（杭州吴山广场店） ,0571-87022345,0571-87078883
布丁酒店（杭州文一路店） ,0571-88807311,0571-88807511
布丁酒店（杭州文一西路店） ,0571-88869271,0571-88858955
布丁酒店（杭州西湖店） ,0571-87381515,0571-87382888
布丁酒店（杭州下沙店） ,0571-86848333,0571-86848222
富士商务酒店（速安居杭州店） ,0571-87177638,0571-86711288
格林豪泰（杭州汽车北站店） ,0571-28901791,0571-28901788
果岭酒店（杭州西溪湿地店）（原里约酒店） ,0571-89715755,0571-89715789
港宁快捷酒店（杭州萧山机场店） ,0571-83581316,0571-82507999
好家快捷酒店（杭州学院路店） ,0571-28932299,0571-56788999
汉庭酒店（杭州莫干山路店） ,0571-28823366,0571-28801818
汉庭酒店（杭州西湖天地店） ,0571-28028929,0571-28028222
汉庭快捷酒店（杭州朝晖二店） ,0571-28027300,0571-28036188
汉庭快捷酒店（杭州朝晖一店） ,0571-85771515,0571-85772828
汉庭快捷酒店（杭州翠苑店） ,0571-88902777,0571-88923888
汉庭快捷酒店（杭州古墩路店） ,0571-58112299,0571-58112288
汉庭快捷酒店（杭州湖墅路店） ,0571-88055959,0571-88055656
汉庭快捷酒店（杭州秋涛路店） ,0571-28281216,0571-28187777
汉庭快捷酒店（杭州体育场路店） ,0571-28979588,0571-28979688
汉庭快捷酒店（杭州武林广场店） ,0571-85176161,0571-85171616
汉庭快捷酒店（杭州武林广场东店） ,0571-85065500,0571-85069900
汉庭快捷酒店（杭州文一路店） ,0571-88800909,0571-88805959
汉庭快捷酒店（杭州西湖仁和路店） ,0571-89724000,0571-87924008
汉庭快捷酒店（杭州西湖文化广场店） ,0571-85301555,0571-85301500
汉庭快捷酒店（杭州萧山市心路店） ,0571-82823336,0571-82812222
汉庭快捷酒店（杭州学院路店） ,0571-89968333,0571-89968388、89968300
汉庭快捷酒店（杭州中山中路店） ,0571-87022333,0571-87699888
杭州爱加国际青年旅舍 ,0571-87824986,0571-87802581
杭州爱加汽车风尚旅舍 ,0571-88102836,0571-28055656
杭州滨江速8酒店 ,0571-86601168,0571-87691999
杭州宾悦商务酒店 ,0571-86807188,0571-86068883
杭州城市伯爵假日酒店 ,0571-88011566,0571-88186578
杭州东方驿概念酒店 ,0571-86818080,0571-86818181
杭州稻花香假日港湾酒店 ,0571-87022151,0571-28006088
杭州鼎江南大酒店 ,0571-89973123,0571-88963999
杭州鼓楼假日旅馆 ,0571-86059200,0571-86813086
杭州桂庐青年旅舍 ,0571-87153215,0571-87153215
杭州豪盛大酒店 ,0571-87087170,0571-28823222
杭州豪泰假日酒店 ,0571-85331377,0571-85331388
杭州金丽湖商务酒店 ,0571-86708268,0571-86708288
杭州嘉怡城市酒店 ,0571-86571818,0571-86571888
杭州凯星假日酒店 ,0571-56252118,0571-56331188
杭州临湖宾馆 ,0571-87038629,0571-87088769
杭州蓝桥快捷酒店 ,0571-85193775,0571-85193195
杭州亮堂商务酒店 ,0571-28990258,0571-28021518
杭州绿荫客栈 ,0571-87965400,0571-87963218
杭州聆悦商务酒店 ,0571-28111090,0571-28111088
杭州美居商务酒店 ,0571-88151688,0571-88151588
杭州铭雅商务酒店 ,0571-87759138,0571-88839388、87759977
杭州欧尚酒店 ,0571-86012397,0571-28978999
杭州普金大酒店 ,0571-86974345,0571-86797888
杭州清河假日酒店 ,0571-87810170,0571-87829881
杭州QQ58酒店公寓连锁（德胜店） ,40007771321-9907,0571-81583501
杭州QQ58酒店公寓连锁（西湖店） ,40007771321-9907,0571-81583501
杭州亲亲家园速8酒店 ,0571-89004099,0571-89004077、89004088
杭州钱塘之星快捷酒店 ,0571-82666183,0571-82973333
杭州人和之星酒店 ,0571-87060630,0571-56678899
杭州速安居酒店 ,0571-82886699,0571-22821699
杭州三龙大酒店 ,0571-56300199,0571-86977555
杭州圣瑞驰宜家酒店 ,0571-82371888-1018,0571-82371888
杭州喜得宝宾馆 ,0571-85106664,0571-85109996
杭州喜曼多商务酒店 ,0571-28110968,0571-28970088
杭州新盛大酒店 ,0571-87083338,0571-87049888
杭州萧山机场航峰宾馆 ,0571-82996663,0571-82996662
杭州萧山金丽湖商务酒店 ,0571-82828603,0571-82806888、82828602
杭州下沙学源速8酒店 ,0571-86910888,0571-86936688、28972897
杭州星速·尊驾商务酒店 ,0571-87003988,0571-87003999
杭州闲庭特色客栈 ,0571-87913491,0571-87913491
杭州鲜屋商旅酒店（宋城九溪店） ,0571-87327668,0571-87327666、87327668
杭州西溪金鱼度假村 ,0571-87178666,0571-87178588
杭州心驿快捷酒店 ,0571-87234827,0571-87221133
杭州友邦酒店 ,0571-82897781,0571-82667666
杭州耀德大酒店（机场店） ,0571-85040818,0571-85047666
杭州耀德大酒店（秋涛路店） ,0571-86500699,0571-86500799
杭州忆湖山庄 ,0571-85119199,0571-85112428-8000
杭州阳铭158假日酒店 ,0571-88355966,0571-88355858
杭州亚琦商务酒店 ,0571-87831069,0571-87812201
杭州雨欣商务酒店 ,0571-85808337,0571-85803569
杭州圆正·艮秋宾馆 ,0571-87559500,0571-86986188
杭州圆正·神农宾馆 ,0571-86026385,0571-86026088
杭州圆正·文景酒店(原圆正·圆正宾馆) ,0571-86435743,0571-86439080、86435743
杭州中堡假日酒店 ,0571-26233111,0571-26233888
杭州浙大新宇培训宾馆 ,0571-88841818,0571-87758878
杭州中环饭店 ,0571-86576287,0571-86457925
杭州浙航假日酒店 ,0571-28801986,0571-28033488
杭州紫兰酒店 ,0571-87986991,0571-87993366
迦得风尚连锁酒店（杭州黄龙店） ,0571-87205783,0571-87207711
锦江之星（杭州经济开发区店） ,021-50591697,0571-28802777
锦江之星（杭州凯旋路店）（原艮山路店） ,0571-86021288,0571-86711111
锦江之星（杭州武林店） ,0571-85111112,0571-85111115
锦江之星（杭州西湖大道店） ,0571-28023507,0571-28023508
锦江之星（杭州西湖文化广场店）（原杭州文晖路店） ,0571-85830666,0571-85830000
锦江之星（杭州萧山大润发店） ,0571-83881689,0571-83881688
莫泰168杭州火车南站店（原：萧山通惠中路店） ,0571-82873636,0571-83785878
莫泰168（杭州湖墅南路店） ,0571-88088528,0571-88373777
莫泰168（杭州解放路店） ,0571-28971112,0571-28971111
莫泰168（杭州绍兴路店） ,0571-28025718,0571-28025772
莫泰168（杭州体育场店） ,0571-28052233,0571-28052222转8006/8008、28052233
南苑e家商务旅店（杭州萧山百瑞广场店）（原绿都假日酒店） ,0571-82624850,0571-82608888
如家快捷酒店（杭州莫干山路北大桥店） ,0571-28111616,0571-28111818
如家快捷酒店（杭州黄龙玉古路店） ,0571-81956333,0571-81955333
如家快捷酒店（杭州学院路店） ,0571-87007999,0571-87006888
速8酒店（杭州平海路店） ,0571-87699333,0571-87834888
速8酒店（杭州武林广场店） ,0571-28191222,0571-28994888
星程安腾酒店国货路 ,0571-56196799,0571-56785999
西湖之春假日酒店（杭州东坡店） ,0571-87017767,0571-87085000
西湖之春假日酒店（杭州庆春店） ,0571-87213301,0571-28917888
西湖之春假日酒店（杭州新塘店） ,0571-28110618,0571-28110666
元和城市之星酒店（杭州城站店） ,0571-87825660,0571-86656666
约克酒店连锁（杭州滨文店） ,0571-87675202,0571-87675200
约克酒店连锁（杭州体育场路店） ,0571-85095565,0571-85096001
约克酒店连锁（杭州文一路店） ,0571-28939910,0571-28932988
约克酒店连锁（杭州西溪路店） ,0571-88730129,0571-88730888
约克酒店连锁（杭州沈半路店）（原景春大酒店） ,0571-88151516,0571-88135558
怡莱连锁酒店（杭州东站店） ,0571-86592988,0571-86592999
怡莱连锁酒店（杭州龙翔店） ,0571-87781234,0571-87781999
浙江假日之星（杭州武林广场店） ,0571-85055133,0571-85873366
浙江假日之星酒店（杭州建国店） ,0571-87299899,0571-87299888
浙江假日之星酒店（杭州闸弄口店） ,0571-88111388,0571-88111288
浙江西苑宾馆 ,0571-89082875,0571-89082911
浙江新宇翠微酒店 ,0571-89906388,0571-88820088
浙江新宇青欣酒店 ,0571-58107077,0571-58107088
杭州茶香丽舍青年旅舍 ,0571-87151252,0571-87152030
杭州中凯假日酒店（西湖店） ,0571-87024201,0571-87028668
杭州伊麟酒店式公寓 ,0571-86777083,0571-89715551
杭州世贸君亭艺联酒店 ,0571-85122618,0571-85122666
桔子水晶酒店（杭州店） ,0571-28878968,0571-28878988
杭州欧陆风情假日酒店 ,0571-28930799,0571-28937288、0571-28033095
杭州西湖柒号酒店式公寓 ,0571-88833007,0571-87752337
浙江金都宾馆  ,0571-88065306,0571-88805888
杭州第一世界大酒店  ,0571-83860888,0571-83866888
杭州百盛汇金大酒店 ,0571-89883198,0571-89883333
杭州百盛汇金大酒店 ,0571-89883198,0571-89883333
杭州第一世界休闲酒店 ,0571-83860888,0571-83866888
杭州花家山庄 ,0571-87964446,0571-87976688
杭州紫金港大酒店 ,0571-89977008,0571-88969999
浙江庆华饭店 ,0571-87286575,0571-87810788
杭州宝善宾馆  ,0571-85193744,0571-85090188
杭州东田度假酒店 ,0571-88781368,0571-88777888
杭州临平大酒店  ,0571-86226180,0571-86224122
杭州临平大厦  ,0571-86228116,0571-86237777
浙江赞成宾馆  ,0571-87812823,0571-87806666
Checkool-且客酒店式公寓（杭州新城店） ,0571-87985262,0571-86591240
杭州大都市森林酒店 ,0571-87760678,0571-87760700
杭州景灵山庄大酒店 ,0571-85224688,0571-88845999
浙江假日之星酒店（萧山机场店）（原机场宾馆） ,0571-86662799,0571-86665688
浙江假日之星酒店（杭州之江店） ,0571-87321199,0571-87603888
元和城市之星酒店（杭州西城店） ,0571-87771388,0571-88929999
元和城市之星酒店（杭州文一店） ,0571-88931168,0571-88939999
如家快捷酒店（杭州文三路店） ,0571-88803331,0571-88803330
杭州社苑宾馆 ,0571-88266483,0571-88266838
杭州水晶柠檬酒店式公寓 ,0571-85228141,0571-88833002
杭州若雅假日旅馆 ,0571-86814083,0571-86814201
杭州乔美快捷酒店（上塘路店） ,0571-88310118,0571-88037988
杭州屏风商务酒店 ,0571-85775113,0571-85775123
